,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Time,X,Y,Z,Magnitude,Filtered Magnitude
2025-02-05 05:00:36.052,,,,,,,,,,5.153,0.48743,0.44017,0.35947,0.748703,0.749047
2025-02-05 05:00:36.053,,,,,,,,,,5.154111047900785,0.4874822192513369,0.4401911099101149,0.3594622226646945,0.7487456642393902,0.7490460000568893
2025-02-05 05:00:36.054,,,,,,,,,,5.155222380248037,0.4875344518716577,0.4402122252247127,0.35945444333826376,0.7487883394015247,0.7490449998577767
2025-02-05 05:00:36.055,,,,,,,,,,5.156333428148822,0.48758667112299464,0.4402333351348276,0.35944666600295827,0.7488310036409148,0.7490439999146661
2025-02-05 05:00:36.056,,,,,,,,,,5.157444476049608,0.48763889037433156,0.44025444504494254,0.3594388886676528,0.748873667880305,0.7490429999715553
2025-02-05 05:00:36.057,,,,,,,,,,5.158555523950392,0.4876911096256684,0.44027555495505744,0.35943111133234723,0.748916332119695,0.7490420000284447
2025-02-05 05:00:36.058,,,,,,,,,,5.159666571851178,0.48774332887700533,0.4402966648651724,0.35942333399704174,0.7489589963590851,0.7490410000853339
2025-02-05 05:00:36.059,,,,,,,,,,5.16077790419843,0.4877955614973262,0.44031778017977014,0.359415554670611,0.7490016715212197,0.7490399998862214
2025-02-05 05:00:36.060,0.0026803030303030302,0.0006212121212121212,0.02558939393939394,0.0,0.0,0.0,28.28,106.60249567378787,35.204464837575756,5.161888952099215,0.4878477807486631,0.4403388900898851,0.3594077773353055,0.7490443357606098,0.7490389999431107
2025-02-05 05:00:36.061,,,,,,,,,,5.163,0.4879,0.44036,0.3594,0.749087,0.749038
2025-02-05 05:00:36.062,,,,,,,,,,5.164000170663026,0.48789333219557984,0.4403066575646386,0.3594177808117871,0.7490598842620246,0.7490351106180846
2025-02-05 05:00:36.063,,,,,,,,,,5.1650000853315134,0.4878866660977899,0.44025332878231926,0.35943555707256025,0.7490327754643457,0.749032221975709
2025-02-05 05:00:36.064,,,,,,,,,,5.166,0.48788,0.4402,0.35945333333333335,0.7490056666666667,0.7490293333333333
2025-02-05 05:00:36.065,,,,,,,,,,5.166999914668487,0.4878733339022101,0.4401466712176807,0.35947110959410644,0.7489785578689877,0.7490264446909577
2025-02-05 05:00:36.066,,,,,,,,,,5.167999829336974,0.4878666678044202,0.44009334243536136,0.35948888585487954,0.7489514490713087,0.7490235560485821
2025-02-05 05:00:36.067,,,,,,,,,,5.169,0.48786,0.44004,0.35950666666666664,0.7489243333333333,0.7490206666666667
2025-02-05 05:00:36.068,,,,,,,,,,5.1699999146684865,0.4878533339022101,0.4399866712176807,0.35952444292743974,0.7488972245356543,0.749017778024291
2025-02-05 05:00:36.069,,,,,,,,,,5.170999829336974,0.48784666780442015,0.43993334243536136,0.3595422191882129,0.7488701157379754,0.7490148893819154
2025-02-05 05:00:36.070,0.0026898989898989896,0.0006262626262626263,0.025586868686868686,0.0,0.0,0.0,28.28,106.60249566707071,35.20446483080808,5.172,0.48784,0.43988,0.35956,0.748843,0.749012
2025-02-05 05:00:36.071,,,,,,,,,,5.172999943110706,0.48787555353282513,0.4399299971555353,0.3595433342814882,0.7488875530208216,0.7490129999431108
2025-02-05 05:00:36.072,,,,,,,,,,5.173999886221413,0.4879111070656502,0.43997999431107065,0.35952666856297644,0.748932106041643,0.7490139998862214
2025-02-05 05:00:36.073,,,,,,,,,,5.174999829332119,0.48794666059847536,0.440029991466606,0.35951000284446466,0.7489766590624645,0.7490149998293322
2025-02-05 05:00:36.074,,,,,,,,,,5.175999772442826,0.4879822141313005,0.4400799886221413,0.3594933371259529,0.749021212083286,0.7490159997724428
2025-02-05 05:00:36.075,,,,,,,,,,5.176999971555353,0.48801777676641256,0.44012999857776763,0.3594766671407441,0.7490657765104107,0.7490169999715554
2025-02-05 05:00:36.076,,,,,,,,,,5.17799991466606,0.4880533302992377,0.44017999573330296,0.35946000142223233,0.7491103295312322,0.7490179999146661
2025-02-05 05:00:36.077,,,,,,,,,,5.178999857776766,0.4880888838320628,0.4402299928888383,0.35944333570372056,0.7491548825520538,0.7490189998577768
2025-02-05 05:00:36.078,,,,,,,,,,5.180000056889294,0.48812444646717484,0.44028000284446467,0.3594266657185118,0.7491994469791785,0.7490200000568893
2025-02-05 05:00:36.079,,,,,,,,,,5.181,0.48816,0.44033,0.35941,0.749244,0.749021
2025-02-05 05:00:36.080,0.0026994949494949494,0.0006313131313131314,0.02558434343434343,0.0,0.0,0.0,28.28,106.60249566035354,35.2044648240404,5.181899953919411,0.4881520004096052,0.44034299933439147,0.3594080001024013,0.7492453999283191,0.7490250997900774
2025-02-05 05:00:36.081,,,,,,,,,,5.18279990783882,0.4881440008192105,0.44035599866878294,0.3594060002048026,0.7492467998566382,0.7490291995801547
2025-02-05 05:00:36.082,,,,,,,,,,5.183699861758231,0.48813600122881573,0.44036899800317447,0.35940400030720393,0.7492481997849573,0.749033299370232
2025-02-05 05:00:36.083,,,,,,,,,,5.18460004608059,0.48812799959039477,0.4403820006656085,0.3594019998975987,0.749249600071681,0.7490374002099227
2025-02-05 05:00:36.084,,,,,,,,,,5.1855,0.48812,0.440395,0.3594,0.749251,0.7490415
2025-02-05 05:00:36.085,,,,,,,,,,5.186399953919411,0.48811200040960523,0.4404079993343915,0.3593980001024013,0.749252399928319,0.7490455997900773
2025-02-05 05:00:36.086,,,,,,,,,,5.18730013824177,0.48810399877118427,0.44042100199682555,0.35939599969279606,0.7492538002150427,0.7490497006297681
2025-02-05 05:00:36.087,,,,,,,,,,5.18820009216118,0.4880959991807895,0.4404340013312171,0.35939399979519737,0.7492552001433618,0.7490538004198454
2025-02-05 05:00:36.088,,,,,,,,,,5.18910004608059,0.4880879995903948,0.44044700066560855,0.3593919998975987,0.7492566000716809,0.7490579002099227
2025-02-05 05:00:36.089,,,,,,,,,,5.19,0.48808,0.44046,0.35939,0.749258,0.749062
2025-02-05 05:00:36.090,0.0027090909090909093,0.0006363636363636364,0.02558181818181818,0.0,0.0,0.0,28.28,106.60249565363637,35.20446481727273,5.191111047900786,0.4880311138923655,0.4405355512572534,0.35932444817385367,0.7492392232904768,0.7490643332005916
2025-02-05 05:00:36.091,,,,,,,,,,5.192222380248038,0.48798221526908636,0.44061112185686657,0.3592588795653658,0.7492204417738082,0.7490666669985209
2025-02-05 05:00:36.092,,,,,,,,,,5.193333428148823,0.4879333291614518,0.4406866731141199,0.35919332773921947,0.7492016650642849,0.7490690001991126
2025-02-05 05:00:36.093,,,,,,,,,,5.194444476049608,0.4878844430538173,0.4407622243713733,0.35912777591307316,0.7491828883547617,0.7490713333997042
2025-02-05 05:00:36.094,,,,,,,,,,5.19555580839686,0.48783554443053817,0.44083779497098646,0.35906220730458527,0.7491641068380931,0.7490736671976335
2025-02-05 05:00:36.095,,,,,,,,,,5.196666856297645,0.48778665832290363,0.44091334622823986,0.35899665547843895,0.7491453301285698,0.7490760003982251
2025-02-05 05:00:36.096,,,,,,,,,,5.19777790419843,0.4877377722152691,0.4409888974854932,0.35893110365229264,0.7491265534190465,0.7490783335988167
2025-02-05 05:00:36.097,,,,,,,,,,5.198888952099215,0.48768888610763456,0.4410644487427466,0.3588655518261463,0.7491077767095232,0.7490806667994084
2025-02-05 05:00:36.098,,,,,,,,,,5.2,0.48764,0.44114,0.3588,0.749089,0.749083
2025-02-05 05:00:36.099,,,,,,,,,,5.201000170663026,0.48768334072873115,0.4411099948801092,0.35881222430810367,0.7491054472509031,0.7490845558210314
2025-02-05 05:00:36.100,0.0027186868686868686,0.0006414141414141414,0.025579292929292927,0.0,0.0,0.0,28.28,106.6024956469192,35.20446481050505,5.202000085331513,0.48772667036436557,0.4410799974400546,0.3588244454873852,0.7491218902921182,0.749086111243849
2025-02-05 05:00:36.101,,,,,,,,,,5.203,0.48777000000000004,0.44105,0.3588366666666667,0.7491383333333334,0.7490876666666667
2025-02-05 05:00:36.102,,,,,,,,,,5.204000170663026,0.4878133407287311,0.4410199948801092,0.3588488909747703,0.7491547805842365,0.749089222487698
2025-02-05 05:00:36.103,,,,,,,,,,5.205000085331513,0.4878566703643656,0.44098999744005457,0.3588611121540518,0.7491712236254515,0.7490907779105157
2025-02-05 05:00:36.104,,,,,,,,,,5.2059999999999995,0.4879,0.44095999999999996,0.3588733333333333,0.7491876666666667,0.7490923333333334
2025-02-05 05:00:36.105,,,,,,,,,,5.206999914668486,0.48794332963563447,0.44093000255994536,0.35888555451261483,0.7492041097078819,0.749093888756151
2025-02-05 05:00:36.106,,,,,,,,,,5.207999829336974,0.4879866592712689,0.44090000511989075,0.35889777569189635,0.7492205527490969,0.7490954441789687
2025-02-05 05:00:36.107,,,,,,,,,,5.209,0.48803,0.44087,0.35891,0.749237,0.749097
2025-02-05 05:00:36.108,,,,,,,,,,5.20989995391941,0.4880339997951974,0.44085100097281243,0.3589109999487993,0.7492289004147253,0.7491004998207977
2025-02-05 05:00:36.109,,,,,,,,,,5.21079990783882,0.4880379995903948,0.4408320019456249,0.3589119998975987,0.7492208008294506,0.7491039996415955
2025-02-05 05:00:36.110,0.002728282828282828,0.0006464646464646465,0.025576767676767677,0.0,0.0,0.0,28.28,106.60249564020202,35.20446480373737,5.21170009216118,0.48804200040960527,0.44081299805437507,0.35891300010240135,0.7492126991705494,0.7491075003584046
2025-02-05 05:00:36.111,,,,,,,,,,5.212600046080589,0.48804600020480265,0.4407939990271875,0.35891400005120067,0.7492045995852747,0.7491110001792023
2025-02-05 05:00:36.112,,,,,,,,,,5.2135,0.48805000000000004,0.44077500000000003,0.35891500000000004,0.7491965,0.7491145
2025-02-05 05:00:36.113,,,,,,,,,,5.21439995391941,0.48805399979519737,0.4407560009728125,0.35891599994879936,0.7491884004147253,0.7491179998207977
2025-02-05 05:00:36.114,,,,,,,,,,5.21529990783882,0.48805799959039475,0.44073700194562493,0.3589169998975987,0.7491803008294506,0.7491214996415955
2025-02-05 05:00:36.115,,,,,,,,,,5.21620009216118,0.48806200040960523,0.4407179980543751,0.3589180001024013,0.7491721991705494,0.7491250003584046
2025-02-05 05:00:36.116,,,,,,,,,,5.217100046080589,0.4880660002048026,0.44069899902718757,0.3589190000512007,0.7491640995852747,0.7491285001792023
2025-02-05 05:00:36.117,,,,,,,,,,5.218,0.48807,0.44068,0.35892,0.749156,0.749132
2025-02-05 05:00:36.118,,,,,,,,,,5.219111300736695,0.48801110106095513,0.4406866678044202,0.35891110959410644,0.749117326734363,0.7491271102767586
2025-02-05 05:00:36.119,,,,,,,,,,5.220222317035014,0.4879522171971442,0.4406933339022101,0.3589022214637199,0.7490786633671815,0.749122221805046
2025-02-05 05:00:36.120,0.002737878787878788,0.0006515151515151515,0.025574242424242423,0.0,0.0,0.0,28.28,106.60249563348485,35.204464796969695,5.221333333333333,0.48789333333333335,0.44070000000000004,0.35889333333333334,0.74904,0.7491173333333333
2025-02-05 05:00:36.121,,,,,,,,,,5.222444349631652,0.4878344494695224,0.4407066660977899,0.35888444520294677,0.7490013366328185,0.7491124448616208
2025-02-05 05:00:36.122,,,,,,,,,,5.223555365929971,0.4877755656057115,0.44071333219557984,0.35887555707256025,0.748962673265637,0.7491075563899081
2025-02-05 05:00:36.123,,,,,,,,,,5.224666666666667,0.48771666666666663,0.44072,0.35886666666666667,0.748924,0.7491026666666667
2025-02-05 05:00:36.124,,,,,,,,,,5.225777682964986,0.48765778280285577,0.44072666609778993,0.3588577785362801,0.7488853366328185,0.749097778194954
2025-02-05 05:00:36.125,,,,,,,,,,5.226888699263305,0.48759889893904484,0.44073333219557986,0.3588488904058936,0.748846673265637,0.7490928897232414
2025-02-05 05:00:36.126,,,,,,,,,,5.228,0.48754,0.44074,0.35884,0.748808,0.749088
2025-02-05 05:00:36.127,,,,,,,,,,5.228999943110706,0.48756999829332115,0.4407688872454204,0.3588766645807259,0.7488621080327683,0.7490862223233588
2025-02-05 05:00:36.128,,,,,,,,,,5.229999886221413,0.4875999965866424,0.44079777449084084,0.3589133291614518,0.7489162160655365,0.7490844446467174
2025-02-05 05:00:36.129,,,,,,,,,,5.230999829332119,0.48762999487996356,0.4408266617362612,0.35894999374217773,0.7489703240983048,0.7490826669700762
2025-02-05 05:00:36.130,0.0027474747474747476,0.0006565656565656566,0.025571717171717172,0.0,0.0,0.0,28.28,106.60249562676768,35.20446479020202,5.231999772442826,0.4876599931732848,0.44085554898168167,0.3589866583229036,0.749024432131073,0.749080889293435
2025-02-05 05:00:36.131,,,,,,,,,,5.232999971555353,0.4876899991466606,0.44088444362271023,0.35902333229036293,0.7490785540163841,0.7490791111616794
2025-02-05 05:00:36.132,,,,,,,,,,5.23399991466606,0.4877199974399818,0.4409133308681306,0.35905999687108886,0.7491326620491524,0.7490773334850381
2025-02-05 05:00:36.133,,,,,,,,,,5.234999857776766,0.487749995733303,0.44094221811355105,0.35909666145181474,0.7491867700819206,0.7490755558083968
2025-02-05 05:00:36.134,,,,,,,,,,5.236000056889294,0.48778000170667885,0.4409711127545796,0.35913333541927406,0.7492408919672318,0.7490737776766412
2025-02-05 05:00:36.135,,,,,,,,,,5.237,0.48781,0.441,0.35917,0.749295,0.749072
2025-02-05 05:00:36.136,,,,,,,,,,5.237899953919411,0.48780100046080593,0.44098600071680916,0.3591390015872203,0.749266001484819,0.749074999846398
2025-02-05 05:00:36.137,,,,,,,,,,5.23879990783882,0.4877920009216118,0.44097200143361837,0.35910800317444064,0.749237002969638,0.7490779996927961
2025-02-05 05:00:36.138,,,,,,,,,,5.239699861758231,0.4877830013824177,0.4409580021504275,0.35907700476166093,0.749208004454457,0.749080999539194
2025-02-05 05:00:36.139,,,,,,,,,,5.24060004608059,0.4877739995391941,0.44094399928319084,0.3590459984127797,0.749178998515181,0.749084000153602
2025-02-05 05:00:36.140,0.002757070707070707,0.0006616161616161616,0.02556919191919192,0.0,0.0,0.0,28.28,106.6024956200505,35.20446478343434,5.2415,0.487765,0.44093,0.359015,0.74915,0.7490870000000001
2025-02-05 05:00:36.141,,,,,,,,,,5.242399953919411,0.4877560004608059,0.44091600071680914,0.3589840015872203,0.7491210014848191,0.749089999846398
2025-02-05 05:00:36.142,,,,,,,,,,5.24330013824177,0.4877469986175823,0.44090199784957246,0.35895299523833907,0.7490919955455431,0.749093000460806
2025-02-05 05:00:36.143,,,,,,,,,,5.24420009216118,0.4877379990783882,0.4408879985663816,0.35892199682555936,0.749062997030362,0.7490960003072039
2025-02-05 05:00:36.144,,,,,,,,,,5.24510004608059,0.4877289995391941,0.4408739992831908,0.3588909984127797,0.749033998515181,0.749099000153602
2025-02-05 05:00:36.145,,,,,,,,,,5.246,0.48772,0.44086,0.35886,0.749005,0.749102
2025-02-05 05:00:36.146,,,,,,,,,,5.246999943110707,0.48768333541927406,0.44087666571851175,0.35889444248492436,0.7490074443053818,0.7491013333712596
2025-02-05 05:00:36.147,,,,,,,,,,5.248000142223234,0.48764666145181473,0.4408933357037205,0.35892889378768916,0.7490098892365457,0.7491006665718513
2025-02-05 05:00:36.148,,,,,,,,,,5.2490000853339405,0.48760999687108886,0.4409100014222323,0.3589633362726135,0.7490123335419274,0.7490999999431107
2025-02-05 05:00:36.149,,,,,,,,,,5.250000028444647,0.4875733322903629,0.4409266671407441,0.35899777875753786,0.7490147778473092,0.7490993333143703
2025-02-05 05:00:36.150,0.0027666666666666664,0.0006666666666666666,0.025566666666666665,0.0,0.0,0.0,28.28,106.60249561333333,35.20446477666667,5.251000227557173,0.4875366583229036,0.4409433371259529,0.35903223006030266,0.7490172227784732,0.7490986665149619
2025-02-05 05:00:36.151,,,,,,,,,,5.2520001706678805,0.48749999374217773,0.4409600028444647,0.359066672545227,0.7490196670838548,0.7490979998862214
2025-02-05 05:00:36.152,,,,,,,,,,5.253000113778587,0.4874633291614518,0.44097666856297646,0.3591011150301513,0.7490221113892366,0.749097333257481
2025-02-05 05:00:36.153,,,,,,,,,,5.254000056889294,0.4874266645807259,0.44099333428148824,0.35913555751507564,0.7490245556946182,0.7490966666287404
2025-02-05 05:00:36.154,,,,,,,,,,5.255,0.48739,0.44101,0.35917,0.749027,0.749096
2025-02-05 05:00:36.155,,,,,,,,,,5.256111300736695,0.48739889040589357,0.44103000341326054,0.35920111642062746,0.7490595611115852,0.7491013342435361
2025-02-05 05:00:36.156,,,,,,,,,,5.257222317035014,0.4874077785362801,0.4410500017066303,0.35923222487698037,0.7490921138891259,0.7491066671217681
2025-02-05 05:00:36.157,,,,,,,,,,5.258333333333333,0.48741666666666666,0.44107,0.3592633333333333,0.7491246666666667,0.749112
2025-02-05 05:00:36.158,,,,,,,,,,5.259444634070029,0.48742555707256024,0.44109000341326055,0.3592944497539608,0.7491572277782519,0.7491173342435361
2025-02-05 05:00:36.159,,,,,,,,,,5.260555650368348,0.48743444520294676,0.4411100017066303,0.3593255582103137,0.7491897805557926,0.7491226671217681
2025-02-05 05:00:36.160,0.0027762626262626262,0.0006717171717171718,0.025564141414141414,0.0,0.0,0.0,28.28,106.60249560661616,35.20446476989899,5.261666666666667,0.48744333333333334,0.44113,0.35935666666666666,0.7492223333333333,0.749128
2025-02-05 05:00:36.161,,,,,,,,,,5.262777682964986,0.4874522214637199,0.44114999829336976,0.3593877751230196,0.7492548861108741,0.7491333328782319
2025-02-05 05:00:36.162,,,,,,,,,,5.263888699263305,0.48746110959410643,0.4411699965867395,0.3594188835793725,0.7492874388884148,0.7491386657564639
2025-02-05 05:00:36.163,,,,,,,,,,5.265,0.48747,0.44119,0.35945,0.74932,0.749144
2025-02-05 05:00:36.164,,,,,,,,,,5.26589995391941,0.4874919988735856,0.44118400030720395,0.35946099943679277,0.7493359991807895,0.7491463998771184
2025-02-05 05:00:36.165,,,,,,,,,,5.26679990783882,0.4875139977471712,0.4411780006144079,0.35947199887358555,0.7493519983615791,0.7491487997542369
2025-02-05 05:00:36.166,,,,,,,,,,5.26770009216118,0.48753600225282884,0.44117199938559215,0.3594830011264144,0.749368001638421,0.7491512002457632
2025-02-05 05:00:36.167,,,,,,,,,,5.268600046080589,0.48755800112641445,0.4411659996927961,0.3594940005632072,0.7493840008192105,0.7491536001228816
2025-02-05 05:00:36.168,,,,,,,,,,5.2695,0.48758,0.44116,0.35950499999999996,0.7494000000000001,0.7491559999999999
2025-02-05 05:00:36.169,,,,,,,,,,5.27039995391941,0.4876019988735856,0.441154000307204,0.3595159994367928,0.7494159991807895,0.7491583998771184
2025-02-05 05:00:36.170,0.002785858585858586,0.0006767676767676768,0.02556161616161616,0.0,0.0,0.0,28.28,106.60249559989899,35.20446476313131,5.27129990783882,0.4876239977471712,0.4411480006144079,0.3595269988735856,0.749431998361579,0.7491607997542368
2025-02-05 05:00:36.171,,,,,,,,,,5.27220009216118,0.48764600225282884,0.4411419993855922,0.35953800112641443,0.749448001638421,0.7491632002457631
2025-02-05 05:00:36.172,,,,,,,,,,5.2731000460805895,0.48766800112641445,0.4411359996927961,0.3595490005632072,0.7494640008192105,0.7491656001228816
2025-02-05 05:00:36.173,,,,,,,,,,5.274,0.48769,0.44113,0.35956,0.74948,0.749168
2025-02-05 05:00:36.174,,,,,,,,,,5.275000170663026,0.48768110959410643,0.4411111078874762,0.35954333048894954,0.749455106863498,0.7491678888699262
2025-02-05 05:00:36.175,,,,,,,,,,5.276000085331513,0.4876722214637199,0.44109222061040476,0.3595266652444748,0.7494302200984158,0.7491677777682965
2025-02-05 05:00:36.176,,,,,,,,,,5.277,0.48766333333333334,0.4410733333333334,0.35951,0.7494053333333334,0.7491676666666667
2025-02-05 05:00:36.177,,,,,,,,,,5.277999914668487,0.48765444520294676,0.44105444605626193,0.3594933347555252,0.749380446568251,0.7491675555650368
2025-02-05 05:00:36.178,,,,,,,,,,5.278999829336974,0.48764555707256024,0.4410355587791905,0.35947666951105045,0.7493555598031687,0.749167444463407
2025-02-05 05:00:36.179,,,,,,,,,,5.28,0.48763666666666666,0.44101666666666667,0.35946,0.7493306666666667,0.7491673333333333
2025-02-05 05:00:36.180,0.0027954545454545454,0.0006818181818181819,0.02555909090909091,0.0,0.0,0.0,28.28,106.60249559318181,35.204464756363635,5.280999914668487,0.4876277785362801,0.4409977793895953,0.3594433347555252,0.7493057799015843,0.7491672222317035
2025-02-05 05:00:36.181,,,,,,,,,,5.281999829336974,0.48761889040589357,0.44097889211252383,0.35942666951105046,0.749280893136502,0.7491671111300737
2025-02-05 05:00:36.182,,,,,,,,,,5.283,0.48761,0.44096,0.35941,0.749256,0.749167
2025-02-05 05:00:36.183,,,,,,,,,,5.284111047900786,0.4875244493116395,0.4409855541017181,0.35937000227557175,0.7491962256229378,0.7491628891227671
2025-02-05 05:00:36.184,,,,,,,,,,5.28522209580157,0.4874388986232791,0.44101110820343614,0.3593300045511435,0.7491364512458756,0.7491587782455342
2025-02-05 05:00:36.185,,,,,,,,,,5.286333143702356,0.48735334793491863,0.4410366623051542,0.3592900068267152,0.7490766768688133,0.7491546673683013
2025-02-05 05:00:36.186,,,,,,,,,,5.28744419160314,0.48726779724655817,0.44106221640687227,0.35925000910228694,0.749016902491751,0.7491505564910684
2025-02-05 05:00:36.187,,,,,,,,,,5.288555523950393,0.4871822246558198,0.44108777705085905,0.35921000113778584,0.7489571128114689,0.7491464445613836
2025-02-05 05:00:36.188,,,,,,,,,,5.2896665718511775,0.4870966739674593,0.4411133311525771,0.3591700034133576,0.7488973384344066,0.7491423336841506
2025-02-05 05:00:36.189,,,,,,,,,,5.290777619751963,0.48701112327909885,0.4411388852542952,0.35913000568892933,0.7488375640573444,0.7491382228069177
2025-02-05 05:00:36.190,0.002805050505050505,0.0006868686868686869,0.025556565656565656,0.0,0.0,0.0,28.28,106.60249558646464,35.20446474959596,5.291888952099215,0.48692555068836046,0.44116444589828196,0.35908999772442823,0.7487777743770623,0.7491341108772329
2025-02-05 05:00:36.191,,,,,,,,,,5.293,0.48684,0.44119,0.35905,0.748718,0.74913
2025-02-05 05:00:36.192,,,,,,,,,,5.293899953919411,0.48696199375352006,0.4411919998975987,0.3590639992831908,0.7488052955301828,0.7491335998156776
2025-02-05 05:00:36.193,,,,,,,,,,5.29479990783882,0.4870839875070401,0.4411939997951974,0.3590779985663816,0.7488925910603655,0.7491371996313553
2025-02-05 05:00:36.194,,,,,,,,,,5.295699861758231,0.48720598126056014,0.4411959996927961,0.35909199784957246,0.7489798865905484,0.7491407994470329
2025-02-05 05:00:36.195,,,,,,,,,,5.29660004608059,0.48732800624647993,0.44119800010240134,0.35910600071680915,0.7490672044698172,0.7491444001843224
2025-02-05 05:00:36.196,,,,,,,,,,5.297499999999999,0.48745,0.4412,0.35912,0.7491545,0.7491479999999999
2025-02-05 05:00:36.197,,,,,,,,,,5.29839995391941,0.48757199375352006,0.4412019998975987,0.35913399928319084,0.7492417955301828,0.7491515998156776
2025-02-05 05:00:36.198,,,,,,,,,,5.299300138241769,0.48769401873943985,0.4412040003072039,0.3591480021504275,0.7493291134094516,0.749155200552967
2025-02-05 05:00:36.199,,,,,,,,,,5.300200092161179,0.4878160124929599,0.4412060002048026,0.35916200143361837,0.7494164089396345,0.7491588003686447
2025-02-05 05:00:36.200,0.0028146464646464646,0.000691919191919192,0.025554040404040402,0.0,0.0,0.0,28.28,106.60249557974747,35.204464742828286,5.301100046080589,0.4879380062464799,0.4412080001024013,0.35917600071680916,0.7495037044698172,0.7491624001843223
2025-02-05 05:00:36.201,,,,,,,,,,5.302,0.48806,0.44121,0.35919,0.749591,0.749166
2025-02-05 05:00:36.202,,,,,,,,,,5.302999943110706,0.4880377790419843,0.44117333541927406,0.3592188872454204,0.7495687790419843,0.7491685554101718
2025-02-05 05:00:36.203,,,,,,,,,,5.3040001422232335,0.48801555239503924,0.44113666145181474,0.35924778188644896,0.7495465523950393,0.7491711114745705
2025-02-05 05:00:36.204,,,,,,,,,,5.30500008533394,0.48799333143702356,0.44109999687108886,0.3592766691318694,0.7495243314370236,0.7491736668847423
2025-02-05 05:00:36.205,,,,,,,,,,5.306000028444647,0.4879711104790079,0.44106333229036293,0.3593055563772898,0.7495021104790078,0.7491762222949141
2025-02-05 05:00:36.206,,,,,,,,,,5.3070002275571735,0.4879488838320628,0.4410266583229036,0.35933445101831835,0.7494798838320629,0.7491787783593128
2025-02-05 05:00:36.207,,,,,,,,,,5.3080001706678805,0.4879266628740471,0.44098999374217773,0.3593633382637388,0.7494576628740471,0.7491813337694846
2025-02-05 05:00:36.208,,,,,,,,,,5.309000113778587,0.48790444191603144,0.4409533291614518,0.35939222550915917,0.7494354419160314,0.7491838891796564
2025-02-05 05:00:36.209,,,,,,,,,,5.310000056889294,0.4878822209580157,0.4409166645807259,0.3594211127545796,0.7494132209580158,0.7491864445898282
2025-02-05 05:00:36.210,0.0028242424242424244,0.000696969696969697,0.02555151515151515,0.0,0.0,0.0,28.28,106.6024955730303,35.20446473606061,5.311,0.48786,0.44088,0.35945,0.749391,0.749189
2025-02-05 05:00:36.211,,,,,,,,,,5.312111300736695,0.4878811147139972,0.440894446909577,0.35943444178968625,0.7494057802997981,0.7491970013653042
2025-02-05 05:00:36.212,,,,,,,,,,5.313222317035014,0.4879022240236653,0.4409088901214552,0.3594188875615098,0.7494205568165657,0.7492050006826521
2025-02-05 05:00:36.213,,,,,,,,,,5.314333333333333,0.4879233333333333,0.44092333333333333,0.35940333333333335,0.7494353333333333,0.749213
2025-02-05 05:00:36.214,,,,,,,,,,5.315444634070029,0.48794444804733056,0.44093778024291036,0.3593877751230196,0.7494501136331314,0.7492210013653042
2025-02-05 05:00:36.215,,,,,,,,,,5.316555650368348,0.4879655573569986,0.4409522234547885,0.35937222089484316,0.749464890149899,0.7492290006826521
2025-02-05 05:00:36.216,,,,,,,,,,5.317666666666667,0.4879866666666667,0.4409666666666667,0.35935666666666666,0.7494796666666667,0.7492369999999999
2025-02-05 05:00:36.217,,,,,,,,,,5.318777682964986,0.4880077759763347,0.44098110987854483,0.3593411124384902,0.7494944431834343,0.7492449993173479
2025-02-05 05:00:36.218,,,,,,,,,,5.319888699263305,0.4880288852860028,0.440995553090423,0.35932555821031376,0.7495092197002019,0.7492529986346957
2025-02-05 05:00:36.219,,,,,,,,,,5.321,0.48805,0.44101,0.35931,0.749524,0.749261
2025-02-05 05:00:36.220,0.002833838383838384,0.000702020202020202,0.025548989898989898,0.0,0.0,0.0,28.28,106.60249556631312,35.20446472929293,5.32189995391941,0.4880410004608059,0.44103699861758233,0.3592830013824177,0.7495211001484818,0.7492629998975986
2025-02-05 05:00:36.221,,,,,,,,,,5.32279990783882,0.4880320009216118,0.4410639972351646,0.35925600276483544,0.7495182002969638,0.7492649997951973
2025-02-05 05:00:36.222,,,,,,,,,,5.32370009216118,0.4880229990783882,0.4410910027648354,0.3592289972351646,0.7495152997030362,0.7492670002048026
2025-02-05 05:00:36.223,,,,,,,,,,5.324600046080589,0.4880139995391941,0.4411180013824177,0.35920199861758234,0.7495123998515181,0.7492690001024013
2025-02-05 05:00:36.224,,,,,,,,,,5.3255,0.488005,0.441145,0.359175,0.7495095,0.749271
2025-02-05 05:00:36.225,,,,,,,,,,5.3263999539194105,0.4879960004608059,0.44117199861758233,0.3591480013824177,0.7495066001484819,0.7492729998975987
2025-02-05 05:00:36.226,,,,,,,,,,5.32729990783882,0.4879870009216118,0.4411989972351646,0.35912100276483544,0.7495037002969638,0.7492749997951973
2025-02-05 05:00:36.227,,,,,,,,,,5.32820009216118,0.4879779990783882,0.4412260027648354,0.3590939972351646,0.7495007997030362,0.7492770002048026
2025-02-05 05:00:36.228,,,,,,,,,,5.3291000460805895,0.4879689995391941,0.4412530013824177,0.35906699861758234,0.7494978998515182,0.7492790001024013
2025-02-05 05:00:36.229,,,,,,,,,,5.33,0.48796,0.44128,0.35904,0.749495,0.749281
