Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 2:9:47.824,-0.001,0.0015,1.0049,25.25,0.0,0.0
2024-12-14 2:9:47.850,0.0,0.002,1.0039,25.0,0.0,0.0
2024-12-14 2:9:47.860,0.0,-0.0005,1.0029,25.37,0.0,0.0
2024-12-14 2:9:47.870,0.001,0.002,1.0063,25.25,0.0,0.0
2024-12-14 2:9:47.880,-0.001,0.0,1.0059,25.0,0.0,0.0
2024-12-14 2:9:47.904,-0.002,-0.0005,1.0059,25.18,0.0,0.0
2024-12-14 2:9:47.914,-0.0005,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:9:47.924,0.001,0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:9:47.934,-0.0015,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:9:47.944,0.0,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.954,-0.0024,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:9:47.964,-0.0005,0.0005,1.0078,25.31,0.0,0.0
2024-12-14 2:9:47.950,0.0,0.001,1.0034,24.87,0.0,0.0
2024-12-14 2:9:47.960,-0.0005,0.001,1.001,25.37,0.0,0.0
2024-12-14 2:9:47.970,0.0005,0.0015,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.980,0.0,0.0,1.0029,25.12,0.0,0.0
2024-12-14 2:9:48.0,-0.001,0.0005,1.0054,25.25,0.0,0.0
2024-12-14 2:9:48.10,-0.001,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:9:48.20,0.0005,0.001,1.0078,25.37,0.0,0.0
2024-12-14 2:9:48.30,-0.002,0.0,1.0093,25.0,0.0,0.0
2024-12-14 2:9:48.54,0.0,0.0,1.0049,25.12,0.0,0.0
2024-12-14 2:9:48.64,-0.0005,0.002,1.0068,25.25,0.0,0.0
2024-12-14 2:9:48.74,0.002,0.0,1.0063,25.31,0.0,0.0
2024-12-14 2:9:48.84,0.0005,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:9:48.94,-0.001,0.0,1.0078,25.31,0.0,0.0
2024-12-14 2:9:48.104,-0.0005,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:48.114,0.0,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:9:48.124,-0.0015,0.0,1.0073,25.25,0.0,0.0
2024-12-14 2:9:48.134,0.0,0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:48.144,-0.0005,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:9:48.154,0.0,0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:9:48.164,0.0015,0.002,1.0068,25.25,0.0,0.0
2024-12-14 2:9:48.174,0.0015,0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:9:48.184,-0.002,0.001,1.0093,25.25,0.0,0.0
2024-12-14 2:9:48.194,0.0,0.0005,1.0078,25.0,0.0,0.0
2024-12-14 2:9:48.204,0.0005,0.0005,1.0093,25.18,0.0,0.0
2024-12-14 2:9:48.154,0.0,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:9:48.164,0.0,-0.001,1.0083,25.25,0.0,0.0
2024-12-14 2:9:48.205,0.0005,-0.002,1.0044,25.12,0.0,0.0
2024-12-14 2:9:48.215,0.0,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:48.225,0.0,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:9:48.235,0.0,0.0,1.0083,24.87,0.0,0.0
2024-12-14 2:9:48.255,-0.002,0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:9:48.265,-0.0005,0.0005,1.0063,25.0,0.0,0.0
2024-12-14 2:9:48.275,-0.0005,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:48.299,0.0,-0.001,1.0059,25.12,0.0,0.0
2024-12-14 2:9:48.309,0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:48.319,0.0,-0.0034,1.0049,25.18,0.0,0.0
2024-12-14 2:9:48.329,0.002,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:9:48.339,0.0,-0.001,1.0039,25.12,0.0,0.0
2024-12-14 2:9:48.349,0.0,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:48.359,0.002,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:9:48.369,0.0015,0.0,1.0083,25.25,0.0,0.0
2024-12-14 2:9:48.355,0.0005,0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:9:48.365,0.0024,-0.0029,1.0024,25.12,0.0,0.0
2024-12-14 2:9:48.375,0.0005,-0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:9:48.399,0.002,-0.0005,1.0083,25.06,0.0,0.0
2024-12-14 2:9:48.409,0.0015,0.001,1.0059,25.06,0.0,0.0
2024-12-14 2:9:48.419,0.0,-0.001,1.0039,25.18,0.0,0.0
2024-12-14 2:9:48.429,0.0034,0.0,1.0078,25.25,0.0,0.0
2024-12-14 2:9:48.450,0.0,-0.0005,1.0088,25.06,0.0,0.0
2024-12-14 2:9:48.460,-0.0015,-0.001,1.0044,25.25,0.0,0.0
2024-12-14 2:9:48.470,0.0,0.0015,1.0063,25.25,0.0,0.0
2024-12-14 2:9:48.480,0.0,0.0034,1.0024,25.06,0.0,0.0
2024-12-14 2:9:48.490,0.0005,0.001,1.0088,25.31,0.0,0.0
2024-12-14 2:9:48.500,0.0,-0.0015,1.0049,25.25,0.0,0.0
2024-12-14 2:9:48.510,0.0,-0.001,1.0078,25.06,0.0,0.0
2024-12-14 2:9:48.500,0.0,-0.0024,1.0054,25.06,0.0,0.0
2024-12-14 2:9:48.510,0.0005,-0.001,1.0078,25.37,0.0,0.0
2024-12-14 2:9:48.520,0.0,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 2:9:48.530,0.0,-0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:9:48.549,-0.0024,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:9:48.559,-0.0015,0.0015,1.0063,25.25,0.0,0.0
2024-12-14 2:9:48.569,-0.0015,-0.0024,1.0044,25.37,0.0,0.0
2024-12-14 2:9:48.579,0.0005,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:48.605,0.0,0.0029,1.0068,25.25,0.0,0.0
2024-12-14 2:9:48.615,-0.0015,0.0,1.0059,25.31,0.0,0.0
2024-12-14 2:9:48.625,0.0005,-0.0005,1.0078,25.18,0.0,0.0
2024-12-14 2:9:48.635,-0.0015,-0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:9:48.645,-0.001,-0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:48.655,0.0,-0.0005,1.0063,25.31,0.0,0.0
2024-12-14 2:9:48.665,0.0,0.0005,1.0088,25.06,0.0,0.0
2024-12-14 2:9:48.649,-0.0005,0.0,1.0088,25.12,0.0,0.0
2024-12-14 2:9:48.659,0.0005,-0.001,1.0034,25.06,0.0,0.0
2024-12-14 2:9:48.669,0.0,-0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:9:48.679,0.0,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:9:48.705,0.0,0.001,1.0054,25.18,0.0,0.0
2024-12-14 2:9:48.715,0.001,0.001,1.0054,25.18,0.0,0.0
2024-12-14 2:9:48.725,-0.002,0.001,1.0068,25.25,0.0,0.0
2024-12-14 2:9:48.735,0.0015,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:48.745,-0.001,0.002,1.0068,25.12,0.0,0.0
2024-12-14 2:9:48.755,-0.0024,0.0005,1.0034,25.18,0.0,0.0
2024-12-14 2:9:48.765,0.0,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:48.750,0.0,-0.0005,1.0054,25.25,0.0,0.0
2024-12-14 2:9:48.760,-0.0005,0.0005,1.0073,25.18,0.0,0.0
2024-12-14 2:9:48.770,0.0005,0.0,1.0029,25.18,0.0,0.0
2024-12-14 2:9:48.780,0.0,-0.002,1.0063,25.12,0.0,0.0
2024-12-14 2:9:48.804,0.0,0.0015,1.0024,25.25,0.0,0.0
2024-12-14 2:9:48.814,0.001,0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:48.824,0.0015,-0.0005,1.0029,25.06,0.0,0.0
2024-12-14 2:9:48.850,0.0,-0.002,1.0049,25.18,0.0,0.0
2024-12-14 2:9:48.860,-0.0015,-0.001,1.0078,25.0,0.0,0.0
2024-12-14 2:9:48.870,0.0,0.0,1.0063,25.31,0.0,0.0
2024-12-14 2:9:48.880,0.0,-0.001,1.0059,25.25,0.0,0.0
2024-12-14 2:9:48.890,0.0,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:9:48.900,-0.001,-0.002,1.0068,25.06,0.0,0.0
2024-12-14 2:9:48.910,-0.001,0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:9:48.920,0.0024,-0.0005,1.0044,25.18,0.0,0.0
2024-12-14 2:9:48.904,-0.0015,0.002,1.0073,25.06,0.0,0.0
2024-12-14 2:9:48.914,0.0024,0.001,1.0054,25.18,0.0,0.0
2024-12-14 2:9:48.924,-0.001,-0.0029,1.0034,25.12,0.0,0.0
2024-12-14 2:9:48.950,0.001,-0.002,1.0039,25.12,0.0,0.0
2024-12-14 2:9:48.960,0.0,0.0029,1.0034,25.25,0.0,0.0
2024-12-14 2:9:48.970,0.0005,-0.002,1.0024,25.31,0.0,0.0
2024-12-14 2:9:48.980,-0.0005,-0.001,1.0078,25.06,0.0,0.0
2024-12-14 2:9:49.0,0.0,-0.0015,1.0073,25.18,0.0,0.0
2024-12-14 2:9:49.10,-0.002,0.001,1.0015,25.25,0.0,0.0
2024-12-14 2:9:49.20,-0.001,-0.0015,1.0049,25.06,0.0,0.0
2024-12-14 2:9:49.30,0.0,0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:9:49.40,0.0,0.0015,1.0029,25.18,0.0,0.0
2024-12-14 2:9:49.50,0.0,0.0,1.002,25.06,0.0,0.0
2024-12-14 2:9:49.60,0.001,0.0,1.002,25.18,0.0,0.0
2024-12-14 2:9:49.49,0.0,0.002,1.0059,25.25,0.0,0.0
2024-12-14 2:9:49.59,0.002,-0.0015,1.0063,25.18,0.0,0.0
2024-12-14 2:9:49.69,-0.0005,0.002,1.0054,25.31,0.0,0.0
2024-12-14 2:9:49.79,0.0,0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:9:49.89,-0.0005,0.0029,1.0044,24.87,0.0,0.0
2024-12-14 2:9:49.99,0.0,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:9:49.109,0.0005,0.0,1.0093,25.25,0.0,0.0
2024-12-14 2:9:49.119,-0.0015,0.001,1.0063,25.18,0.0,0.0
2024-12-14 2:9:49.129,-0.002,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:9:49.139,0.0,0.0005,1.0093,25.06,0.0,0.0
2024-12-14 2:9:49.149,-0.001,-0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:9:49.149,-0.002,-0.001,1.0059,25.06,0.0,0.0
2024-12-14 2:9:49.159,-0.0015,0.0005,1.0083,25.12,0.0,0.0
2024-12-14 2:9:49.169,0.0005,-0.0005,1.0098,25.25,0.0,0.0
2024-12-14 2:9:49.179,0.0005,0.0005,1.0049,25.31,0.0,0.0
2024-12-14 2:9:49.200,0.001,0.002,1.0034,25.18,0.0,0.0
2024-12-14 2:9:49.210,-0.0005,0.0005,1.0073,25.37,0.0,0.0
2024-12-14 2:9:49.220,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:9:49.230,0.0029,-0.002,1.0059,25.25,0.0,0.0
2024-12-14 2:9:49.255,-0.0005,0.0015,1.0073,25.37,0.0,0.0
2024-12-14 2:9:49.265,0.001,0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:9:49.275,0.0,0.0015,1.0039,25.12,0.0,0.0
2024-12-14 2:9:49.285,-0.0015,-0.001,1.0073,25.25,0.0,0.0
2024-12-14 2:9:49.295,0.001,0.0,1.0068,25.18,0.0,0.0
2024-12-14 2:9:49.305,0.0,0.0,1.0034,25.12,0.0,0.0
2024-12-14 2:9:49.315,0.0005,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:9:49.299,0.0005,0.0,1.0083,25.06,0.0,0.0
2024-12-14 2:9:49.309,0.0005,-0.0005,1.0083,25.06,0.0,0.0
2024-12-14 2:9:49.319,0.0,0.0,1.0044,25.37,0.0,0.0
2024-12-14 2:9:49.329,0.0,0.001,1.0083,25.06,0.0,0.0
2024-12-14 2:9:49.355,-0.001,0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:9:49.365,0.002,-0.0024,1.0039,25.18,0.0,0.0
2024-12-14 2:9:49.375,0.0,0.0005,1.0088,25.06,0.0,0.0
2024-12-14 2:9:49.385,-0.0024,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:49.404,0.0005,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:9:49.414,-0.0015,0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:9:49.424,-0.0005,0.0,1.001,25.06,0.0,0.0
2024-12-14 2:9:49.434,0.001,0.0005,1.0059,25.18,0.0,0.0
2024-12-14 2:9:49.444,0.002,0.001,1.0054,25.18,0.0,0.0
2024-12-14 2:9:49.454,0.0,-0.001,1.0054,25.12,0.0,0.0
2024-12-14 2:9:49.464,0.0015,0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:9:49.455,0.0,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:49.465,0.0,-0.0015,1.0029,25.06,0.0,0.0
2024-12-14 2:9:49.475,-0.0005,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:9:49.485,-0.0005,-0.0005,1.0073,25.31,0.0,0.0
2024-12-14 2:9:49.505,-0.001,0.0015,1.0049,25.18,0.0,0.0
2024-12-14 2:9:49.515,-0.001,-0.002,1.0063,25.06,0.0,0.0
2024-12-14 2:9:49.525,0.0,-0.001,1.0029,25.12,0.0,0.0
2024-12-14 2:9:49.549,-0.0005,0.0024,1.0063,25.31,0.0,0.0
2024-12-14 2:9:49.559,-0.0029,0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:9:49.569,0.0,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:49.579,-0.0005,0.0005,1.0034,25.06,0.0,0.0
2024-12-14 2:9:49.589,0.0,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:9:49.599,0.0015,0.0015,1.0049,25.12,0.0,0.0
2024-12-14 2:9:49.609,0.0005,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:9:49.600,-0.001,0.0,1.0093,25.06,0.0,0.0
2024-12-14 2:9:49.610,-0.0005,0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:9:49.620,0.001,0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:49.630,0.0,-0.0005,1.0083,25.06,0.0,0.0
2024-12-14 2:9:49.649,0.0015,-0.002,1.0078,25.06,0.0,0.0
2024-12-14 2:9:49.659,0.001,0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:9:49.669,-0.0015,-0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:9:49.679,-0.0015,0.0005,1.0034,25.18,0.0,0.0
2024-12-14 2:9:49.689,0.0,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:49.699,0.0,-0.0005,1.0059,25.18,0.0,0.0
2024-12-14 2:9:49.709,0.0,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:49.719,0.0,-0.002,1.0068,25.18,0.0,0.0
2024-12-14 2:9:49.705,-0.0005,-0.0005,1.0073,25.06,0.0,0.0
2024-12-14 2:9:49.715,-0.001,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:9:49.725,0.0005,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:9:49.750,0.0024,0.0,1.0024,25.06,0.0,0.0
2024-12-14 2:9:49.760,-0.0015,-0.001,1.0073,25.25,0.0,0.0
2024-12-14 2:9:49.770,0.0,-0.001,1.0015,25.06,0.0,0.0
2024-12-14 2:9:49.780,0.0005,0.0024,1.0059,25.06,0.0,0.0
2024-12-14 2:9:49.804,0.0,0.0015,1.0068,25.12,0.0,0.0
2024-12-14 2:9:49.814,0.0,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 2:9:49.824,-0.0005,0.0,1.0024,25.12,0.0,0.0
2024-12-14 2:9:49.834,0.0,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:9:49.844,0.0005,-0.001,1.0044,25.18,0.0,0.0
2024-12-14 2:9:49.854,0.0,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:49.864,0.0,0.0015,1.0044,25.06,0.0,0.0
2024-12-14 2:9:49.850,0.0,-0.001,1.0088,25.37,0.0,0.0
2024-12-14 2:9:49.860,-0.001,0.0,1.0039,25.12,0.0,0.0
2024-12-14 2:9:49.870,0.0,0.0005,1.0044,25.06,0.0,0.0
2024-12-14 2:9:49.880,-0.0005,0.0024,1.0049,25.06,0.0,0.0
2024-12-14 2:9:49.904,-0.0005,0.0005,1.0063,25.18,0.0,0.0
2024-12-14 2:9:49.914,0.0,0.0005,1.0049,25.37,0.0,0.0
2024-12-14 2:9:49.924,-0.0015,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:49.934,-0.001,-0.001,1.0044,25.06,0.0,0.0
2024-12-14 2:9:49.955,0.0029,0.0,1.0029,25.25,0.0,0.0
2024-12-14 2:9:49.965,0.001,-0.0005,1.002,25.25,0.0,0.0
2024-12-14 2:9:49.975,0.0,-0.001,1.0059,24.81,0.0,0.0
2024-12-14 2:9:49.985,-0.0005,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:9:49.995,0.002,0.001,1.0088,25.25,0.0,0.0
2024-12-14 2:9:50.5,-0.0005,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:9:50.15,-0.0005,0.001,1.0083,25.18,0.0,0.0
2024-12-14 2:9:50.5,0.0,0.0,1.0044,25.18,0.0,0.0
2024-12-14 2:9:50.15,-0.0005,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:9:50.25,0.0,-0.0024,1.0059,25.06,0.0,0.0
2024-12-14 2:9:50.35,0.0005,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:9:50.54,0.001,-0.0024,1.0044,25.12,0.0,0.0
2024-12-14 2:9:50.64,0.0015,-0.001,1.0088,25.25,0.0,0.0
2024-12-14 2:9:50.74,0.0005,-0.001,1.0034,24.87,0.0,0.0
2024-12-14 2:9:50.84,-0.0005,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.94,-0.0005,0.0015,1.0034,25.25,0.0,0.0
2024-12-14 2:9:50.104,-0.0005,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:50.114,0.0005,0.0015,1.0054,25.0,0.0,0.0
2024-12-14 2:9:50.124,0.0005,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:50.134,0.002,-0.0005,1.0063,25.18,0.0,0.0
2024-12-14 2:9:50.144,0.0,-0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.154,0.0,0.0,1.0049,25.37,0.0,0.0
2024-12-14 2:9:50.164,0.0,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:9:50.174,0.0,0.0,1.0054,25.37,0.0,0.0
2024-12-14 2:9:50.184,0.0,-0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.194,-0.0005,-0.002,1.0054,25.06,0.0,0.0
2024-12-14 2:9:50.204,-0.001,-0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:9:50.154,-0.0005,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:9:50.200,0.0005,0.0034,1.0054,25.25,0.0,0.0
2024-12-14 2:9:50.210,0.0,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.220,-0.001,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:9:50.230,0.0,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.240,0.0005,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:9:50.255,0.0005,0.0005,1.0078,25.18,0.0,0.0
2024-12-14 2:9:50.265,-0.002,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.275,0.001,0.0,1.0073,25.25,0.0,0.0
2024-12-14 2:9:50.299,0.0005,0.001,1.0039,25.06,0.0,0.0
2024-12-14 2:9:50.309,-0.0015,0.001,1.0015,25.18,0.0,0.0
2024-12-14 2:9:50.319,0.0005,0.0044,1.0049,25.18,0.0,0.0
2024-12-14 2:9:50.329,0.0,0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:9:50.355,0.002,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.365,-0.0015,0.0,1.0029,25.12,0.0,0.0
2024-12-14 2:9:50.375,-0.0024,0.0,1.0054,25.18,0.0,0.0
2024-12-14 2:9:50.385,-0.0005,-0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:9:50.395,0.0005,0.0015,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.405,0.0005,-0.002,1.0068,25.18,0.0,0.0
2024-12-14 2:9:50.415,-0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:50.399,0.0,0.0005,1.0063,25.18,0.0,0.0
2024-12-14 2:9:50.409,0.002,0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:50.419,-0.002,-0.0015,1.0078,25.25,0.0,0.0
2024-12-14 2:9:50.429,-0.001,0.0015,1.0059,25.18,0.0,0.0
2024-12-14 2:9:50.455,-0.0005,-0.0015,1.0059,25.06,0.0,0.0
2024-12-14 2:9:50.465,0.0,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:9:50.475,0.0005,-0.002,1.0044,25.18,0.0,0.0
2024-12-14 2:9:50.485,0.0,-0.0015,1.0034,25.12,0.0,0.0
2024-12-14 2:9:50.505,-0.001,-0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:9:50.515,0.0005,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:9:50.525,-0.001,-0.0005,1.0068,25.31,0.0,0.0
2024-12-14 2:9:50.535,0.0,-0.0015,1.0044,25.18,0.0,0.0
2024-12-14 2:9:50.545,0.0,-0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:9:50.555,-0.0005,-0.001,1.0063,25.18,0.0,0.0
2024-12-14 2:9:50.565,-0.001,-0.0005,1.0088,25.12,0.0,0.0
2024-12-14 2:9:50.554,0.0015,-0.0005,1.0063,25.0,0.0,0.0
2024-12-14 2:9:50.564,-0.0005,0.002,1.0078,25.12,0.0,0.0
2024-12-14 2:9:50.574,0.0,0.0005,1.0034,24.87,0.0,0.0
2024-12-14 2:9:50.584,0.0,-0.001,1.0093,25.18,0.0,0.0
2024-12-14 2:9:50.605,0.0005,0.0,1.0083,25.0,0.0,0.0
2024-12-14 2:9:50.615,0.0,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:50.625,0.0,-0.001,1.0073,25.25,0.0,0.0
2024-12-14 2:9:50.635,0.0,0.0024,1.0068,24.87,0.0,0.0
2024-12-14 2:9:50.645,0.001,0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:9:50.655,0.0015,0.0005,1.002,25.25,0.0,0.0
2024-12-14 2:9:50.665,0.002,-0.0005,1.001,25.18,0.0,0.0
2024-12-14 2:9:50.654,0.0,-0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:9:50.664,-0.001,0.001,1.0098,25.18,0.0,0.0
2024-12-14 2:9:50.674,0.0,-0.001,1.0044,24.87,0.0,0.0
2024-12-14 2:9:50.684,-0.0005,0.0029,1.0024,25.12,0.0,0.0
2024-12-14 2:9:50.705,0.001,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.715,0.0,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.725,0.0,0.0,1.0044,25.37,0.0,0.0
2024-12-14 2:9:50.750,0.0,0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:9:50.760,-0.0005,-0.0005,1.0044,25.06,0.0,0.0
2024-12-14 2:9:50.770,0.0005,-0.0024,1.0044,25.12,0.0,0.0
2024-12-14 2:9:50.780,-0.001,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.790,0.0005,0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:9:50.800,0.0,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:9:50.810,0.0015,-0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:9:50.820,0.0,-0.0024,1.0034,25.06,0.0,0.0
2024-12-14 2:9:50.804,-0.0015,0.0015,1.0044,25.06,0.0,0.0
2024-12-14 2:9:50.814,-0.001,-0.001,1.001,25.0,0.0,0.0
2024-12-14 2:9:50.824,-0.002,0.002,1.0029,25.12,0.0,0.0
2024-12-14 2:9:50.850,-0.002,0.001,1.0068,25.25,0.0,0.0
2024-12-14 2:9:50.860,0.0005,0.0024,1.0044,25.56,0.0,0.0
2024-12-14 2:9:50.870,0.0,0.0015,1.0078,25.12,0.0,0.0
2024-12-14 2:9:50.880,-0.001,0.0005,1.0054,25.31,0.0,0.0
2024-12-14 2:9:50.899,-0.0005,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:9:50.909,0.0024,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:9:50.919,0.0,0.0,1.0068,25.18,0.0,0.0
2024-12-14 2:9:50.929,0.001,-0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:9:50.939,0.0005,0.0005,1.0063,24.87,0.0,0.0
2024-12-14 2:9:50.949,-0.0005,0.0,1.0039,25.12,0.0,0.0
2024-12-14 2:9:50.959,0.002,0.0005,1.0073,25.18,0.0,0.0
2024-12-14 2:9:50.950,-0.002,0.0,1.0029,25.06,0.0,0.0
2024-12-14 2:9:50.960,0.0,-0.001,1.0083,25.18,0.0,0.0
2024-12-14 2:9:50.970,-0.0005,0.0,1.0029,25.06,0.0,0.0
2024-12-14 2:9:50.980,-0.0005,0.0015,1.0039,25.25,0.0,0.0
2024-12-14 2:9:51.0,0.002,-0.0024,1.0029,25.12,0.0,0.0
2024-12-14 2:9:51.10,-0.0005,0.0005,1.0044,25.06,0.0,0.0
2024-12-14 2:9:51.20,-0.0029,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:9:51.30,0.0,0.0005,1.0078,25.06,0.0,0.0
2024-12-14 2:9:51.54,-0.0005,-0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:9:51.64,0.0005,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:9:51.74,0.0,0.002,1.0029,25.25,0.0,0.0
2024-12-14 2:9:51.84,0.001,0.0005,1.0073,25.12,0.0,0.0
2024-12-14 2:9:51.94,0.0,-0.001,1.0059,25.31,0.0,0.0
2024-12-14 2:9:51.104,0.0005,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:9:51.114,0.0,0.0,1.0039,25.25,0.0,0.0
2024-12-14 2:9:51.124,-0.0005,-0.0024,1.0054,25.12,0.0,0.0
2024-12-14 2:9:51.134,0.002,0.0,1.0044,25.18,0.0,0.0
2024-12-14 2:9:51.144,-0.001,-0.0015,1.0039,25.12,0.0,0.0
2024-12-14 2:9:51.154,0.0,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:9:51.164,-0.001,-0.0005,1.0039,25.25,0.0,0.0
2024-12-14 2:9:51.174,0.001,0.0,1.0063,25.18,0.0,0.0
