Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2076-28-187 8:1:26.984,0.0933,0.0625,0.0181,23.23,0.0,0.0
2076-28-187 8:1:26.994,0.0986,0.0596,0.0269,22.98,0.0,0.0
2076-28-187 8:1:27.4,0.1191,0.0601,0.0469,23.17,0.0,0.0
2076-28-187 8:1:27.14,0.1104,0.063,0.0503,23.23,0.0,0.0
2076-28-187 8:1:27.24,0.0923,0.0718,0.0391,23.42,0.0,0.0
2076-28-187 8:1:27.10,0.084,0.0698,0.0269,23.17,0.0,0.0
2076-28-187 8:1:27.20,0.0908,0.0708,0.0322,23.23,0.0,0.0
2076-28-187 8:1:27.30,0.0796,0.083,0.0264,23.23,0.0,0.0
2076-28-187 8:1:27.40,0.0679,0.0776,0.0254,22.98,0.0,0.0
2076-28-187 8:1:27.65,0.0684,0.0688,0.019,23.1,0.0,0.0
2076-28-187 8:1:27.75,0.0703,0.0493,-0.0015,23.29,0.0,0.0
2076-28-187 8:1:27.85,0.0557,0.0679,-0.0088,23.1,0.0,0.0
2076-28-187 8:1:27.95,0.064,0.0576,-0.0122,23.23,0.0,0.0
2076-28-187 8:1:27.114,0.0522,0.0415,-0.0117,23.23,0.0,0.0
2076-28-187 8:1:27.124,0.0542,0.0327,-0.0059,23.1,0.0,0.0
2076-28-187 8:1:27.134,0.0645,0.0249,-0.0166,23.23,0.0,0.0
2076-28-187 8:1:27.159,0.0547,0.0015,-0.0308,23.17,0.0,0.0
2076-28-187 8:1:27.169,0.0571,-0.0024,-0.021,23.17,0.0,0.0
2076-28-187 8:1:27.179,0.0586,-0.0063,-0.0278,23.17,0.0,0.0
2076-28-187 8:1:27.189,0.0161,0.0498,-0.0542,22.98,0.0,0.0
2076-28-187 8:1:27.199,0.0386,-0.043,0.0142,23.17,0.0,0.0
2076-28-187 8:1:27.209,0.0532,-0.0249,-0.0107,23.23,0.0,0.0
2076-28-187 8:1:27.219,0.0596,0.0146,-0.0215,22.98,0.0,0.0
2076-28-187 8:1:27.209,0.0435,-0.0186,-0.0337,22.98,0.0,0.0
2076-28-187 8:1:27.219,0.0532,-0.0117,-0.0171,23.23,0.0,0.0
2076-28-187 8:1:27.229,0.064,-0.001,0.0132,23.1,0.0,0.0
2076-28-187 8:1:27.239,0.0405,0.0161,-0.0391,23.23,0.0,0.0
