Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp,Timestamp
14.894000,0.371220,0.473260,0.607300,0.854747,0.854861,2025-02-05 03:46:51.528,2025-02-05 03:46:51.546
14.903000,0.371630,0.473000,0.607270,0.854760,0.854838,2025-02-05 03:46:51.556,2025-02-05 03:46:51.556
14.913000,0.371560,0.473310,0.607270,0.854901,0.854873,2025-02-05 03:46:51.556,2025-02-05 03:46:51.565
14.922000,0.371450,0.473010,0.607100,0.854567,0.854873,2025-02-05 03:46:51.556,2025-02-05 03:46:51.574
14.932000,0.371220,0.472980,0.607080,0.854436,0.854826,2025-02-05 03:46:51.584,2025-02-05 03:46:51.584
14.941000,0.371090,0.472970,0.607330,0.854551,0.854786,2025-02-05 03:46:51.584,2025-02-05 03:46:51.593
14.950000,0.371300,0.472970,0.607270,0.854600,0.854752,2025-02-05 03:46:51.584,2025-02-05 03:46:51.602
14.960000,0.371320,0.473140,0.607180,0.854639,0.854719,2025-02-05 03:46:51.612,2025-02-05 03:46:51.612
14.969000,0.370890,0.472910,0.607340,0.854438,0.854675,2025-02-05 03:46:51.612,2025-02-05 03:46:51.621
14.979000,0.371270,0.472630,0.607360,0.854463,0.854610,2025-02-05 03:46:51.612,2025-02-05 03:46:51.631
14.988000,0.370670,0.473110,0.607280,0.854411,0.854577,2025-02-05 03:46:51.641,2025-02-05 03:46:51.641
14.997000,0.371250,0.473150,0.607270,0.854678,0.854568,2025-02-05 03:46:51.641,2025-02-05 03:46:51.650
15.007000,0.371310,0.473410,0.607270,0.854848,0.854563,2025-02-05 03:46:51.641,2025-02-05 03:46:51.659
15.016000,0.371210,0.473020,0.607520,0.854766,0.854583,2025-02-05 03:46:51.669,2025-02-05 03:46:51.669
15.026000,0.370880,0.472730,0.607460,0.854420,0.854581,2025-02-05 03:46:51.669,2025-02-05 03:46:51.678
15.035000,0.371600,0.472950,0.607120,0.854613,0.854588,2025-02-05 03:46:51.669,2025-02-05 03:46:51.687
15.044000,0.371880,0.472970,0.607340,0.854902,0.854618,2025-02-05 03:46:51.697,2025-02-05 03:46:51.697
15.054000,0.371370,0.473310,0.607360,0.854883,0.854642,2025-02-05 03:46:51.697,2025-02-05 03:46:51.706
15.063000,0.370780,0.473010,0.607360,0.854460,0.854644,2025-02-05 03:46:51.697,2025-02-05 03:46:51.715
15.073000,0.371050,0.472810,0.607020,0.854225,0.854621,2025-02-05 03:46:51.725,2025-02-05 03:46:51.725
15.082000,0.371180,0.473120,0.607410,0.854730,0.854653,2025-02-05 03:46:51.725,2025-02-05 03:46:51.734
15.091000,0.371200,0.472570,0.607030,0.854165,0.854601,2025-02-05 03:46:51.725,2025-02-05 03:46:51.743
15.101000,0.371520,0.473270,0.606910,0.854606,0.854577,2025-02-05 03:46:51.753,2025-02-05 03:46:51.753
15.110000,0.371230,0.473090,0.606810,0.854309,0.854531,2025-02-05 03:46:51.753,2025-02-05 03:46:51.762
15.120000,0.371200,0.473070,0.607050,0.854456,0.854535,2025-02-05 03:46:51.753,2025-02-05 03:46:51.772
15.129000,0.370550,0.473320,0.607160,0.854390,0.854513,2025-02-05 03:46:51.782,2025-02-05 03:46:51.782
15.138000,0.370270,0.473010,0.607000,0.853983,0.854421,2025-02-05 03:46:51.782,2025-02-05 03:46:51.791
15.148000,0.371110,0.472890,0.606900,0.854210,0.854353,2025-02-05 03:46:51.782,2025-02-05 03:46:51.800
15.157000,0.371300,0.473380,0.607310,0.854855,0.854393,2025-02-05 03:46:51.810,2025-02-05 03:46:51.810
15.167000,0.371320,0.473600,0.607190,0.854901,0.854461,2025-02-05 03:46:51.810,2025-02-05 03:46:51.819
15.176000,0.371640,0.473710,0.607170,0.855086,0.854496,2025-02-05 03:46:51.810,2025-02-05 03:46:51.828
15.185000,0.371350,0.473130,0.606920,0.854462,0.854526,2025-02-05 03:46:51.838,2025-02-05 03:46:51.838
15.195000,0.371320,0.472570,0.607320,0.854423,0.854508,2025-02-05 03:46:51.838,2025-02-05 03:46:51.847
15.204000,0.371640,0.472680,0.607020,0.854410,0.854518,2025-02-05 03:46:51.838,2025-02-05 03:46:51.856
15.213000,0.372000,0.472780,0.607240,0.854778,0.854550,2025-02-05 03:46:51.866,2025-02-05 03:46:51.866
15.223000,0.371170,0.473040,0.607260,0.854575,0.854568,2025-02-05 03:46:51.866,2025-02-05 03:46:51.875
15.232000,0.370660,0.473060,0.607010,0.854187,0.854589,2025-02-05 03:46:51.866,2025-02-05 03:46:51.884
15.242000,0.371470,0.473070,0.607320,0.854765,0.854644,2025-02-05 03:46:51.894,2025-02-05 03:46:51.894
15.251000,0.371660,0.472570,0.607520,0.854713,0.854630,2025-02-05 03:46:51.894,2025-02-05 03:46:51.903
15.260000,0.371570,0.472770,0.607290,0.854621,0.854602,2025-02-05 03:46:51.894,2025-02-05 03:46:51.913
15.270000,0.371670,0.473040,0.607350,0.854856,0.854579,2025-02-05 03:46:51.923,2025-02-05 03:46:51.923
15.279000,0.371680,0.472730,0.607530,0.854817,0.854615,2025-02-05 03:46:51.923,2025-02-05 03:46:51.932
15.289000,0.371680,0.472450,0.607120,0.854371,0.854609,2025-02-05 03:46:51.923,2025-02-05 03:46:51.941
15.298000,0.371460,0.472420,0.607250,0.854351,0.854603,2025-02-05 03:46:51.951,2025-02-05 03:46:51.951
15.307000,0.371660,0.472580,0.607430,0.854654,0.854591,2025-02-05 03:46:51.951,2025-02-05 03:46:51.960
15.317000,0.371670,0.472770,0.607280,0.854657,0.854599,2025-02-05 03:46:51.951,2025-02-05 03:46:51.969
15.326000,0.371250,0.473200,0.607020,0.854528,0.854633,2025-02-05 03:46:51.979,2025-02-05 03:46:51.979
15.336000,0.371960,0.472910,0.606820,0.854534,0.854610,2025-02-05 03:46:51.979,2025-02-05 03:46:51.988
15.345000,0.371700,0.473300,0.606880,0.854680,0.854607,2025-02-05 03:46:51.979,2025-02-05 03:46:51.997
15.354000,0.372000,0.472840,0.607140,0.854740,0.854619,2025-02-05 03:46:52.007,2025-02-05 03:46:52.007
15.364000,0.371490,0.472790,0.607000,0.854391,0.854572,2025-02-05 03:46:52.007,2025-02-05 03:46:52.016
15.373000,0.371120,0.472870,0.606900,0.854204,0.854511,2025-02-05 03:46:52.007,2025-02-05 03:46:52.025
15.383000,0.371410,0.472800,0.607310,0.854582,0.854532,2025-02-05 03:46:52.035,2025-02-05 03:46:52.035
15.392000,0.371430,0.472960,0.607610,0.854893,0.854586,2025-02-05 03:46:52.035,2025-02-05 03:46:52.044
15.401000,0.371110,0.473140,0.607220,0.854576,0.854578,2025-02-05 03:46:52.035,2025-02-05 03:46:52.054
15.411000,0.371510,0.472990,0.607510,0.854873,0.854600,2025-02-05 03:46:52.064,2025-02-05 03:46:52.064
15.420000,0.371440,0.473060,0.607540,0.854903,0.854637,2025-02-05 03:46:52.064,2025-02-05 03:46:52.073
15.430000,0.371440,0.472730,0.607550,0.854727,0.854657,2025-02-05 03:46:52.064,2025-02-05 03:46:52.082
15.439000,0.371650,0.473120,0.607550,0.855034,0.854692,2025-02-05 03:46:52.092,2025-02-05 03:46:52.092
15.448000,0.371780,0.472650,0.607380,0.854710,0.854689,2025-02-05 03:46:52.092,2025-02-05 03:46:52.101
15.458000,0.371470,0.472690,0.607610,0.854761,0.854726,2025-02-05 03:46:52.092,2025-02-05 03:46:52.110
15.467000,0.371440,0.472690,0.607890,0.854947,0.854800,2025-02-05 03:46:52.120,2025-02-05 03:46:52.120
15.477000,0.371550,0.473030,0.607330,0.854784,0.854821,2025-02-05 03:46:52.120,2025-02-05 03:46:52.129
15.486000,0.371880,0.472900,0.607360,0.854877,0.854819,2025-02-05 03:46:52.120,2025-02-05 03:46:52.138
15.495000,0.371700,0.472720,0.607440,0.854756,0.854837,2025-02-05 03:46:52.148,2025-02-05 03:46:52.148
15.505000,0.371460,0.472700,0.607370,0.854591,0.854809,2025-02-05 03:46:52.148,2025-02-05 03:46:52.157
15.514000,0.371220,0.472950,0.607360,0.854618,0.854781,2025-02-05 03:46:52.148,2025-02-05 03:46:52.166
15.524000,0.371850,0.473050,0.607440,0.855004,0.854808,2025-02-05 03:46:52.176,2025-02-05 03:46:52.176
15.533000,0.371370,0.472900,0.607700,0.854897,0.854795,2025-02-05 03:46:52.176,2025-02-05 03:46:52.185
15.542000,0.371220,0.472460,0.607650,0.854553,0.854779,2025-02-05 03:46:52.176,2025-02-05 03:46:52.195
15.552000,0.371520,0.472840,0.607220,0.854588,0.854762,2025-02-05 03:46:52.205,2025-02-05 03:46:52.205
15.561000,0.371550,0.473380,0.607680,0.855227,0.854790,2025-02-05 03:46:52.205,2025-02-05 03:46:52.214
15.571000,0.371660,0.472850,0.607220,0.854655,0.854777,2025-02-05 03:46:52.205,2025-02-05 03:46:52.223
15.580000,0.372000,0.473040,0.607180,0.854879,0.854777,2025-02-05 03:46:52.233,2025-02-05 03:46:52.233
15.589000,0.371390,0.473320,0.607340,0.854883,0.854790,2025-02-05 03:46:52.233,2025-02-05 03:46:52.242
15.599000,0.371000,0.473090,0.607610,0.854778,0.854808,2025-02-05 03:46:52.233,2025-02-05 03:46:52.251
15.608000,0.371500,0.472730,0.607550,0.854753,0.854822,2025-02-05 03:46:52.261,2025-02-05 03:46:52.261
15.618000,0.370580,0.472780,0.607720,0.854502,0.854772,2025-02-05 03:46:52.261,2025-02-05 03:46:52.270
15.627000,0.370920,0.472450,0.607730,0.854474,0.854729,2025-02-05 03:46:52.261,2025-02-05 03:46:52.279
15.636000,0.370850,0.472670,0.607560,0.854445,0.854718,2025-02-05 03:46:52.289,2025-02-05 03:46:52.289
15.646000,0.370950,0.472690,0.607720,0.854613,0.854721,2025-02-05 03:46:52.289,2025-02-05 03:46:52.298
15.655000,0.370740,0.472780,0.607730,0.854579,0.854656,2025-02-05 03:46:52.289,2025-02-05 03:46:52.307
15.665000,0.370940,0.472950,0.607900,0.854880,0.854679,2025-02-05 03:46:52.317,2025-02-05 03:46:52.317
15.674000,0.370960,0.472890,0.607750,0.854749,0.854666,2025-02-05 03:46:52.317,2025-02-05 03:46:52.326
15.683000,0.371070,0.472800,0.607740,0.854740,0.854651,2025-02-05 03:46:52.317,2025-02-05 03:46:52.336
15.693000,0.371180,0.472870,0.607730,0.854820,0.854656,2025-02-05 03:46:52.346,2025-02-05 03:46:52.346
15.702000,0.370660,0.473380,0.607480,0.854698,0.854650,2025-02-05 03:46:52.346,2025-02-05 03:46:52.355
15.712000,0.371040,0.473520,0.607710,0.855104,0.854710,2025-02-05 03:46:52.346,2025-02-05 03:46:52.364
15.721000,0.370750,0.473450,0.607650,0.854897,0.854753,2025-02-05 03:46:52.374,2025-02-05 03:46:52.374
15.730000,0.371480,0.473360,0.607640,0.855157,0.854824,2025-02-05 03:46:52.374,2025-02-05 03:46:52.383
15.740000,0.371010,0.473510,0.607560,0.854979,0.854860,2025-02-05 03:46:52.374,2025-02-05 03:46:52.392
15.749000,0.371500,0.473360,0.607550,0.855102,0.854913,2025-02-05 03:46:52.402,2025-02-05 03:46:52.402
15.759000,0.371230,0.472930,0.607550,0.854746,0.854899,2025-02-05 03:46:52.402,2025-02-05 03:46:52.411
15.768000,0.371420,0.472890,0.607460,0.854743,0.854899,2025-02-05 03:46:52.402,2025-02-05 03:46:52.420
15.777000,0.371220,0.473220,0.607200,0.854654,0.854890,2025-02-05 03:46:52.430,2025-02-05 03:46:52.430
15.787000,0.371090,0.473170,0.607180,0.854556,0.854864,2025-02-05 03:46:52.430,2025-02-05 03:46:52.439
15.796000,0.371080,0.473330,0.607340,0.854753,0.854869,2025-02-05 03:46:52.430,2025-02-05 03:46:52.448
15.806000,0.370750,0.473180,0.607530,0.854662,0.854825,2025-02-05 03:46:52.458,2025-02-05 03:46:52.458
15.815000,0.370830,0.473330,0.607710,0.854908,0.854826,2025-02-05 03:46:52.458,2025-02-05 03:46:52.467
15.824000,0.371050,0.473180,0.606970,0.854395,0.854750,2025-02-05 03:46:52.458,2025-02-05 03:46:52.476
15.834000,0.371180,0.473330,0.607070,0.854605,0.854712,2025-02-05 03:46:52.486,2025-02-05 03:46:52.486
15.843000,0.371630,0.473510,0.607160,0.854964,0.854699,2025-02-05 03:46:52.487,2025-02-05 03:46:52.495
15.853000,0.371560,0.473190,0.607170,0.854764,0.854700,2025-02-05 03:46:52.487,2025-02-05 03:46:52.504
15.862000,0.371770,0.473580,0.607170,0.855071,0.854733,2025-02-05 03:46:52.514,2025-02-05 03:46:52.514
15.871000,0.371360,0.473450,0.607170,0.854821,0.854750,2025-02-05 03:46:52.515,2025-02-05 03:46:52.523
15.881000,0.370570,0.473360,0.607420,0.854606,0.854755,2025-02-05 03:46:52.515,2025-02-05 03:46:52.532
15.890000,0.370810,0.473010,0.607110,0.854296,0.854709,2025-02-05 03:46:52.542,2025-02-05 03:46:52.542
15.899000,0.371270,0.473310,0.607330,0.854818,0.854725,2025-02-05 03:46:52.543,2025-02-05 03:46:52.551
15.909000,0.371640,0.473090,0.607360,0.854878,0.854722,2025-02-05 03:46:52.543,2025-02-05 03:46:52.560
15.918000,0.371030,0.473490,0.607020,0.854593,0.854742,2025-02-05 03:46:52.570,2025-02-05 03:46:52.570
15.928000,0.371070,0.473360,0.607070,0.854574,0.854738,2025-02-05 03:46:52.571,2025-02-05 03:46:52.579
15.937000,0.371400,0.473180,0.607580,0.854980,0.854740,2025-02-05 03:46:52.571,2025-02-05 03:46:52.588
15.946000,0.370890,0.472990,0.607720,0.854753,0.854739,2025-02-05 03:46:52.598,2025-02-05 03:46:52.598
15.956000,0.371060,0.473230,0.607400,0.854732,0.854705,2025-02-05 03:46:52.599,2025-02-05 03:46:52.607
15.965000,0.370650,0.473580,0.607030,0.854485,0.854671,2025-02-05 03:46:52.599,2025-02-05 03:46:52.617
15.975000,0.371030,0.473620,0.607330,0.854885,0.854699,2025-02-05 03:46:52.627,2025-02-05 03:46:52.627
15.984000,0.370640,0.473620,0.607100,0.854553,0.854725,2025-02-05 03:46:52.628,2025-02-05 03:46:52.636
15.994000,0.370170,0.473710,0.607080,0.854385,0.854682,2025-02-05 03:46:52.628,2025-02-05 03:46:52.645
16.003000,0.370340,0.473210,0.607250,0.854302,0.854624,2025-02-05 03:46:52.655,2025-02-05 03:46:52.655
16.012000,0.370570,0.473170,0.607010,0.854209,0.854586,2025-02-05 03:46:52.656,2025-02-05 03:46:52.664
16.022000,0.370920,0.473160,0.607240,0.854519,0.854580,2025-02-05 03:46:52.656,2025-02-05 03:46:52.673
16.031000,0.370950,0.473740,0.607350,0.854931,0.854575,2025-02-05 03:46:52.683,2025-02-05 03:46:52.683
16.040000,0.371280,0.473640,0.606940,0.854728,0.854573,2025-02-05 03:46:52.684,2025-02-05 03:46:52.692
16.050000,0.371750,0.473880,0.607650,0.855569,0.854657,2025-02-05 03:46:52.684,2025-02-05 03:46:52.701
16.059000,0.370820,0.473480,0.607050,0.854518,0.854660,2025-02-05 03:46:52.711,2025-02-05 03:46:52.711
16.069000,0.370840,0.473860,0.607160,0.854815,0.854653,2025-02-05 03:46:52.712,2025-02-05 03:46:52.720
16.078000,0.370840,0.473900,0.607340,0.854965,0.854694,2025-02-05 03:46:52.712,2025-02-05 03:46:52.730
16.087000,0.370950,0.473400,0.607360,0.854750,0.854731,2025-02-05 03:46:52.740,2025-02-05 03:46:52.740
16.097000,0.371170,0.473520,0.607190,0.854791,0.854780,2025-02-05 03:46:52.741,2025-02-05 03:46:52.749
16.106000,0.370980,0.473360,0.607090,0.854549,0.854814,2025-02-05 03:46:52.741,2025-02-05 03:46:52.758
16.116000,0.371180,0.473430,0.607420,0.854909,0.854853,2025-02-05 03:46:52.768,2025-02-05 03:46:52.768
16.125000,0.370760,0.473440,0.607370,0.854697,0.854829,2025-02-05 03:46:52.769,2025-02-05 03:46:52.777
16.134000,0.371150,0.473350,0.607360,0.854809,0.854837,2025-02-05 03:46:52.769,2025-02-05 03:46:52.786
16.144000,0.370980,0.473350,0.606770,0.854316,0.854712,2025-02-05 03:46:52.796,2025-02-05 03:46:52.796
16.153000,0.371280,0.473350,0.607300,0.854823,0.854742,2025-02-05 03:46:52.797,2025-02-05 03:46:52.805
16.163000,0.371210,0.473090,0.607020,0.854450,0.854706,2025-02-05 03:46:52.797,2025-02-05 03:46:52.814
16.172000,0.371410,0.473240,0.606820,0.854478,0.854657,2025-02-05 03:46:52.824,2025-02-05 03:46:52.824
16.181000,0.370790,0.473170,0.607050,0.854333,0.854615,2025-02-05 03:46:52.825,2025-02-05 03:46:52.833
16.191000,0.370940,0.473410,0.607330,0.854730,0.854609,2025-02-05 03:46:52.825,2025-02-05 03:46:52.842
16.200000,0.371280,0.473100,0.607020,0.854486,0.854603,2025-02-05 03:46:52.852,2025-02-05 03:46:52.852
16.210000,0.371310,0.473320,0.606990,0.854599,0.854572,2025-02-05 03:46:52.853,2025-02-05 03:46:52.861
16.219000,0.370780,0.473340,0.607490,0.854735,0.854576,2025-02-05 03:46:52.853,2025-02-05 03:46:52.870
16.228000,0.371160,0.473260,0.607540,0.854892,0.854584,2025-02-05 03:46:52.880,2025-02-05 03:46:52.880
16.238000,0.371190,0.472920,0.607550,0.854724,0.854625,2025-02-05 03:46:52.881,2025-02-05 03:46:52.889
16.247000,0.371090,0.473390,0.607800,0.855118,0.854654,2025-02-05 03:46:52.881,2025-02-05 03:46:52.899
16.257000,0.371620,0.473100,0.607910,0.855266,0.854736,2025-02-05 03:46:52.909,2025-02-05 03:46:52.909
16.266000,0.371130,0.472740,0.607410,0.854498,0.854738,2025-02-05 03:46:52.909,2025-02-05 03:46:52.918
16.275000,0.371620,0.473120,0.607450,0.854950,0.854800,2025-02-05 03:46:52.910,2025-02-05 03:46:52.927
16.285000,0.371560,0.473410,0.607280,0.854964,0.854823,2025-02-05 03:46:52.937,2025-02-05 03:46:52.937
16.294000,0.371230,0.473350,0.607440,0.854901,0.854865,2025-02-05 03:46:52.937,2025-02-05 03:46:52.946
16.304000,0.371520,0.473010,0.606950,0.854490,0.854854,2025-02-05 03:46:52.938,2025-02-05 03:46:52.955
16.313000,0.371450,0.473140,0.607650,0.855029,0.854883,2025-02-05 03:46:52.965,2025-02-05 03:46:52.965
16.322000,0.371760,0.473240,0.607640,0.855212,0.854915,2025-02-05 03:46:52.965,2025-02-05 03:46:52.974
16.332000,0.371250,0.473330,0.607560,0.854984,0.854941,2025-02-05 03:46:52.966,2025-02-05 03:46:52.983
16.341000,0.371200,0.473090,0.607800,0.855000,0.854929,2025-02-05 03:46:52.993,2025-02-05 03:46:52.993
16.351000,0.371850,0.473070,0.607570,0.855108,0.854914,2025-02-05 03:46:52.993,2025-02-05 03:46:53.002
16.360000,0.371050,0.473070,0.607210,0.854504,0.854914,2025-02-05 03:46:52.994,2025-02-05 03:46:53.011
16.369000,0.370750,0.473230,0.607340,0.854555,0.854875,2025-02-05 03:46:53.021,2025-02-05 03:46:53.021
16.379000,0.371370,0.473420,0.607950,0.855363,0.854915,2025-02-05 03:46:53.021,2025-02-05 03:46:53.030
16.388000,0.370680,0.473440,0.607750,0.854932,0.854918,2025-02-05 03:46:53.022,2025-02-05 03:46:53.040
16.398000,0.371360,0.472850,0.607310,0.854588,0.854927,2025-02-05 03:46:53.050,2025-02-05 03:46:53.050
16.407000,0.371320,0.473050,0.607270,0.854653,0.854890,2025-02-05 03:46:53.050,2025-02-05 03:46:53.059
16.416000,0.371530,0.473230,0.607430,0.854958,0.854864,2025-02-05 03:46:53.051,2025-02-05 03:46:53.068
16.426000,0.371990,0.472670,0.606780,0.854386,0.854805,2025-02-05 03:46:53.078,2025-02-05 03:46:53.078
16.435000,0.371490,0.472610,0.606630,0.854029,0.854707,2025-02-05 03:46:53.078,2025-02-05 03:46:53.087
16.445000,0.371550,0.473100,0.607120,0.854674,0.854664,2025-02-05 03:46:53.079,2025-02-05 03:46:53.096
16.454000,0.371130,0.472820,0.607000,0.854251,0.854639,2025-02-05 03:46:53.106,2025-02-05 03:46:53.106
16.463000,0.370980,0.472790,0.607160,0.854283,0.854612,2025-02-05 03:46:53.106,2025-02-05 03:46:53.115
16.473000,0.371180,0.473290,0.606670,0.854299,0.854505,2025-02-05 03:46:53.107,2025-02-05 03:46:53.124
16.482000,0.370870,0.472920,0.607290,0.854400,0.854452,2025-02-05 03:46:53.134,2025-02-05 03:46:53.134
16.492000,0.370840,0.472800,0.607270,0.854306,0.854424,2025-02-05 03:46:53.134,2025-02-05 03:46:53.143
16.501000,0.370840,0.473120,0.607520,0.854661,0.854425,2025-02-05 03:46:53.135,2025-02-05 03:46:53.152
16.510000,0.370520,0.473410,0.607630,0.854761,0.854405,2025-02-05 03:46:53.162,2025-02-05 03:46:53.162
16.520000,0.371020,0.473020,0.607550,0.854705,0.854437,2025-02-05 03:46:53.162,2025-02-05 03:46:53.171
16.529000,0.371610,0.473400,0.607460,0.855108,0.854545,2025-02-05 03:46:53.163,2025-02-05 03:46:53.181
16.539000,0.371450,0.472680,0.607370,0.854576,0.854535,2025-02-05 03:46:53.191,2025-02-05 03:46:53.191
16.548000,0.371440,0.472690,0.606860,0.854215,0.854531,2025-02-05 03:46:53.191,2025-02-05 03:46:53.200
16.557000,0.371330,0.472950,0.606720,0.854211,0.854524,2025-02-05 03:46:53.192,2025-02-05 03:46:53.209
16.567000,0.371210,0.472970,0.607130,0.854461,0.854540,2025-02-05 03:46:53.219,2025-02-05 03:46:53.219
16.576000,0.371310,0.473140,0.607170,0.854627,0.854563,2025-02-05 03:46:53.219,2025-02-05 03:46:53.228
16.586000,0.371860,0.472990,0.607090,0.854727,0.854605,2025-02-05 03:46:53.220,2025-02-05 03:46:53.237
16.595000,0.371690,0.473390,0.607500,0.855165,0.854656,2025-02-05 03:46:53.247,2025-02-05 03:46:53.247
16.604000,0.371360,0.473350,0.607630,0.855092,0.854689,2025-02-05 03:46:53.247,2025-02-05 03:46:53.256
16.614000,0.370780,0.473100,0.607550,0.854645,0.854683,2025-02-05 03:46:53.247,2025-02-05 03:46:53.265
16.623000,0.370620,0.473240,0.607290,0.854469,0.854619,2025-02-05 03:46:53.275,2025-02-05 03:46:53.275
16.633000,0.371140,0.473330,0.607440,0.854851,0.854646,2025-02-05 03:46:53.275,2025-02-05 03:46:53.284
16.642000,0.371190,0.473010,0.607620,0.854823,0.854707,2025-02-05 03:46:53.275,2025-02-05 03:46:53.293
16.651000,0.371520,0.472890,0.607390,0.854737,0.854760,2025-02-05 03:46:53.303,2025-02-05 03:46:53.303
16.661000,0.370580,0.473130,0.606860,0.854085,0.854722,2025-02-05 03:46:53.303,2025-02-05 03:46:53.312
16.670000,0.370380,0.472990,0.607480,0.854361,0.854695,2025-02-05 03:46:53.303,2025-02-05 03:46:53.322
16.680000,0.370790,0.473140,0.607200,0.854423,0.854665,2025-02-05 03:46:53.332,2025-02-05 03:46:53.332
16.689000,0.371050,0.473330,0.607510,0.854861,0.854635,2025-02-05 03:46:53.332,2025-02-05 03:46:53.341
16.698000,0.370540,0.473430,0.607210,0.854482,0.854574,2025-02-05 03:46:53.332,2025-02-05 03:46:53.350
16.708000,0.370590,0.473190,0.607510,0.854584,0.854568,2025-02-05 03:46:53.360,2025-02-05 03:46:53.360
16.717000,0.370600,0.473410,0.607960,0.855030,0.854624,2025-02-05 03:46:53.360,2025-02-05 03:46:53.369
16.726000,0.370490,0.473100,0.607250,0.854306,0.854569,2025-02-05 03:46:53.360,2025-02-05 03:46:53.378
16.736000,0.370160,0.473320,0.606760,0.853937,0.854481,2025-02-05 03:46:53.388,2025-02-05 03:46:53.388
16.745000,0.370230,0.472840,0.607300,0.854085,0.854415,2025-02-05 03:46:53.388,2025-02-05 03:46:53.397
16.755000,0.370890,0.472710,0.607350,0.854335,0.854440,2025-02-05 03:46:53.388,2025-02-05 03:46:53.406
16.764000,0.370630,0.473370,0.607360,0.854595,0.854464,2025-02-05 03:46:53.416,2025-02-05 03:46:53.416
16.774000,0.371250,0.473100,0.607020,0.854473,0.854469,2025-02-05 03:46:53.416,2025-02-05 03:46:53.425
16.783000,0.371310,0.472570,0.606480,0.853822,0.854365,2025-02-05 03:46:53.416,2025-02-05 03:46:53.434
16.792000,0.371420,0.472520,0.606850,0.854105,0.854327,2025-02-05 03:46:53.444,2025-02-05 03:46:53.444
16.802000,0.371010,0.472680,0.607390,0.854399,0.854309,2025-02-05 03:46:53.444,2025-02-05 03:46:53.453
16.811000,0.371290,0.472610,0.607360,0.854460,0.854252,2025-02-05 03:46:53.444,2025-02-05 03:46:53.463
16.820000,0.371210,0.472770,0.606770,0.854095,0.854230,2025-02-05 03:46:53.473,2025-02-05 03:46:53.473
16.830000,0.371310,0.472790,0.607380,0.854583,0.854295,2025-02-05 03:46:53.473,2025-02-05 03:46:53.482
16.839000,0.371640,0.472790,0.607360,0.854712,0.854358,2025-02-05 03:46:53.473,2025-02-05 03:46:53.491
16.849000,0.371670,0.473120,0.607280,0.854851,0.854409,2025-02-05 03:46:53.501,2025-02-05 03:46:53.501
16.858000,0.371140,0.473160,0.607520,0.854813,0.854431,2025-02-05 03:46:53.501,2025-02-05 03:46:53.510
16.868000,0.371520,0.472990,0.607210,0.854664,0.854450,2025-02-05 03:46:53.501,2025-02-05 03:46:53.519
16.877000,0.371660,0.473730,0.607510,0.855348,0.854603,2025-02-05 03:46:53.529,2025-02-05 03:46:53.529
16.886000,0.371570,0.473800,0.607710,0.855489,0.854741,2025-02-05 03:46:53.529,2025-02-05 03:46:53.538
16.896000,0.371340,0.473220,0.607390,0.854841,0.854786,2025-02-05 03:46:53.529,2025-02-05 03:46:53.547
16.905000,0.371100,0.473500,0.607110,0.854693,0.854809,2025-02-05 03:46:53.557,2025-02-05 03:46:53.557
16.914000,0.370760,0.473280,0.607760,0.854885,0.854888,2025-02-05 03:46:53.557,2025-02-05 03:46:53.566
16.924000,0.371260,0.473670,0.608070,0.855539,0.854984,2025-02-05 03:46:53.557,2025-02-05 03:46:53.576
16.933000,0.370770,0.473550,0.608190,0.855345,0.855047,2025-02-05 03:46:53.586,2025-02-05 03:46:53.586
16.943000,0.371050,0.473450,0.607950,0.855240,0.855086,2025-02-05 03:46:53.586,2025-02-05 03:46:53.595
16.952000,0.370970,0.473360,0.607420,0.854779,0.855082,2025-02-05 03:46:53.586,2025-02-05 03:46:53.604
16.962000,0.371500,0.473600,0.607790,0.855405,0.855156,2025-02-05 03:46:53.614,2025-02-05 03:46:53.614
16.971000,0.371440,0.473620,0.607570,0.855234,0.855145,2025-02-05 03:46:53.614,2025-02-05 03:46:53.623
16.980000,0.370790,0.472960,0.607890,0.854814,0.855078,2025-02-05 03:46:53.614,2025-02-05 03:46:53.632
16.990000,0.371260,0.473560,0.607410,0.855009,0.855094,2025-02-05 03:46:53.642,2025-02-05 03:46:53.642
16.999000,0.371200,0.473700,0.607870,0.855387,0.855164,2025-02-05 03:46:53.642,2025-02-05 03:46:53.651
17.009000,0.371410,0.473210,0.607660,0.855058,0.855181,2025-02-05 03:46:53.642,2025-02-05 03:46:53.660
17.018000,0.371870,0.473000,0.607810,0.855248,0.855152,2025-02-05 03:46:53.670,2025-02-05 03:46:53.670
17.027000,0.371260,0.473230,0.607400,0.854819,0.855099,2025-02-05 03:46:53.670,2025-02-05 03:46:53.679
17.037000,0.371640,0.472500,0.607530,0.854673,0.855043,2025-02-05 03:46:53.670,2025-02-05 03:46:53.688
17.046000,0.371350,0.473010,0.607290,0.854658,0.855030,2025-02-05 03:46:53.698,2025-02-05 03:46:53.698
17.056000,0.372080,0.473140,0.607270,0.855033,0.854993,2025-02-05 03:46:53.698,2025-02-05 03:46:53.707
17.065000,0.371820,0.473160,0.607350,0.854988,0.854969,2025-02-05 03:46:53.698,2025-02-05 03:46:53.717
